resource_kind,object_name,from_version/config,to_version/config,transition_class,cost_class,median_ms,p95_ms,invalidation_targets,reuse_safe,sample_count,success_count,failure_count,timeout_count,measurement_environment_id,workload_origin,benchmark_id,from_object_id,to_object_id
home_tmp_xdg,isolated HOME/tmp/XDG,v1,v1,dirty_reset,TRANSITION,1.492468,1.6373128,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,FS-006,home_tmp_xdg:isolated-template:v1,home_tmp_xdg:isolated-template:v1
home_tmp_xdg,isolated HOME/tmp/XDG,v1,v1,dirty_reset,TRANSITION,1.430555,1.4591871,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,FS-007,home_tmp_xdg:isolated-template:v1,home_tmp_xdg:isolated-template:v1
home_tmp_xdg,isolated HOME/tmp/XDG,v1,v1,dirty_reset,TRANSITION,1.505378,1.5744539,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,FS-008,home_tmp_xdg:isolated-template:v1,home_tmp_xdg:isolated-template:v1
home_tmp_xdg,isolated HOME/tmp/XDG,cold,v1,artifact_cold,TRANSITION,14.63684,14.8363015,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,FS-009,,home_tmp_xdg:isolated-template:v1
home_tmp_xdg,environment block | PATH/env/config hash | build、sanitize、restore,v1,v1,exact_hit,TRANSITION,0.030637,0.0334791,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,RUN-010,home_tmp_xdg:benchmark:run-010:default,home_tmp_xdg:benchmark:run-010:default
local_registry,registry startup-ready | cold/restart/port conflict,cold,v1,process_cold,PREP,1.631954,1.9085216999999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-001,,local_registry:benchmark:reg-001:default
local_registry,unscoped packument GET | single/concurrent/hit,v1,v1,exact_hit,PREP,3.957923,4.813616499999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-002,local_registry:benchmark:reg-002:default,local_registry:benchmark:reg-002:default
local_registry,scoped packument GET | encoding/single/concurrent,v1,v1,exact_hit,PREP,67.583856,69.9934019,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-003,local_registry:benchmark:reg-003:default,local_registry:benchmark:reg-003:default
local_registry,local tarball GET | size/concurrency/page-cache,v1,v1,exact_hit,PREP,285.88063,317.474604,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-004,local_registry:benchmark:reg-004:default,local_registry:benchmark:reg-004:default
local_registry,lock/package URL rewrite | npm JSON、pnpm/Yarn text、large lock,v1,v1,exact_hit,PREP,0.000601,0.0006349999999999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-005,local_registry:benchmark:reg-005:default,local_registry:benchmark:reg-005:default
local_registry,outbound proxy startup | cold/port conflict,cold,v1,process_cold,PREP,0.000601,0.0009749999999999998,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-006,,local_registry:benchmark:reg-006:default
local_registry,HTTP/CONNECT record-and-block | single/burst/concurrent,cold,v1,failure_path,PREP,0.09877,0.1196351,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-007,,local_registry:benchmark:reg-007:default
local_registry,expected miss classification | CAS/external/Git/unknown,cold,v1,failure_path,PREP,0.001011,0.0013299999999999998,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-008,,local_registry:benchmark:reg-008:default
local_registry,connection-refused recovery | Bun observed path,cold,v1,failure_path,PREP,1.065711,1.1061332000000001,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,REG-009,,local_registry:benchmark:reg-009:default
native_binary_bundle,@swc/core,cold,~1.12.7,artifact_cold,ENV_PREP,25.732004,62.37383299999996,,True,7,7,0,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:NativeScript__NativeScript.3d6a4392:root:@swc_core:115
native_binary_bundle,sqlite3,cold,^5.1.7,artifact_cold,ENV_PREP,,,,False,0,0,7,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:advplyr__audiobookshelf.626596b1:root:sqlite3:109
native_binary_bundle,canvas,cold,^3.2.0,artifact_cold,ENV_PREP,,,,False,0,0,7,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:fabricjs__fabric.js.6742471c:root:canvas:115
native_binary_bundle,@vscode/sqlite3,cold,5.1.12-vscode,artifact_cold,ENV_PREP,,,,False,0,0,7,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:microsoft__vscode.4166e90a:root:@vscode_sqlite3:127
native_binary_bundle,@swc/core,cold,^1.3.67,artifact_cold,ENV_PREP,85.539285,88.57039999999999,,True,7,7,0,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:nightwatchjs__nightwatch.54c8550c:root:@swc_core:109
native_binary_bundle,@swc/core,cold,1.15.3,artifact_cold,ENV_PREP,25.310727,25.8531176,,True,7,7,0,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:payloadcms__payload.8f660355:root:@swc_core:115
native_binary_bundle,node-gyp,cold,12.2.0,artifact_cold,ENV_PREP,24.593519,155.12946729999987,,True,7,7,0,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:payloadcms__payload.8f660355:root:node-gyp:115
native_binary_bundle,sharp,cold,0.32.6,artifact_cold,ENV_PREP,,,,False,0,0,7,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:payloadcms__payload.8f660355:root:sharp:115
native_binary_bundle,@vscode/sqlite3,cold,5.1.8-vscode,artifact_cold,ENV_PREP,,,,False,0,0,7,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:voideditor__void.17e7a5b1:root:@vscode_sqlite3:115
native_binary_bundle,node-gyp,cold,^12.1.0,artifact_cold,ENV_PREP,24.517015,26.150514299999998,,True,7,7,0,0,env:0fd7b54e0a2a55d4208d,real,EXACT-NATIVE-LOAD,,native_binary_bundle:webpack__webpack.24e3c2d2:root:node-gyp:115
native_binary_bundle,node-gyp hello addon,cold,1.0.0,artifact_cold,TRANSITION,785.841176,815.7564134,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NAT-001,,native_binary_bundle:synthetic:node-addon:abi109
native_binary_bundle,node-gyp hello addon,1.0.0,1.0.0,exact_hit,TRANSITION,116.258813,120.1553073,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NAT-002,native_binary_bundle:synthetic:node-addon:abi109,native_binary_bundle:synthetic:node-addon:abi109
native_binary_bundle,@swc/core,1.16.1,1.16.1,exact_hit,TRANSITION,119.866121,122.8902857,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NAT-004,native_binary_bundle:synthetic:@swc_core:1.16.1:abi127,native_binary_bundle:synthetic:@swc_core:1.16.1:abi127
native_binary_bundle,esbuild,0.28.2,0.28.2,exact_hit,TRANSITION,121.196444,200.58249359999994,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NAT-005,native_binary_bundle:synthetic:esbuild:0.28.2:abi127,native_binary_bundle:synthetic:esbuild:0.28.2:abi127
native_binary_bundle,sharp,0.35.4,0.35.4,exact_hit,TRANSITION,122.819009,126.921438,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NAT-006,native_binary_bundle:synthetic:sharp:0.35.4:abi127,native_binary_bundle:synthetic:sharp:0.35.4:abi127
native_binary_bundle,sqlite3,6.0.1,6.0.1,exact_hit,TRANSITION,116.503471,124.43513809999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NAT-007,native_binary_bundle:synthetic:sqlite3:6.0.1:abi127,native_binary_bundle:synthetic:sqlite3:6.0.1:abi127
native_binary_bundle,node-gyp hello addon,1.0.0,1.0.0,incompatible_switch,TRANSITION,898.706463,938.2624757,native_binary_bundle,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NAT-010,native_binary_bundle:synthetic:node-addon:abi109,native_binary_bundle:synthetic:node-addon:abi127
network_ports,host loopback ports,cold,v1,compatible_reuse,TRANSITION,0.047462,0.0509774,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NET-003,,network_ports:host-loopback:v1
network_ports,host loopback ports,v1,v1,dirty_reset,TRANSITION,0.017667,0.0185454,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NET-004,network_ports:host-loopback:v1,network_ports:host-loopback:v1
network_ports,host loopback ports,v1,v1,compatible_reuse,TRANSITION,0.000671,0.0008226999999999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NET-005,network_ports:host-loopback:v1,network_ports:host-loopback:v1
network_ports,host loopback ports,v1,v1,compatible_reuse,TRANSITION,0.000641,0.000842,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NET-006,network_ports:host-loopback:v1,network_ports:host-loopback:v1
network_ports,host loopback ports,cold,v1,network_cold,TRANSITION,185.208092,192.22686109999998,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NET-007,,network_ports:host-loopback:v1
network_ports,host loopback ports,v1,v1,dirty_reset,TRANSITION,1.151743,1.2278810999999998,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NET-008,network_ports:host-loopback:v1,network_ports:host-loopback:v1
network_ports,host loopback ports,v1,v1,dirty_reset,TRANSITION,101.288048,101.3071109,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NET-009,network_ports:host-loopback:v1,network_ports:host-loopback:v1
network_ports,host loopback ports,v1,v1,exact_hit,TRANSITION,0.091889,0.10467539999999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,NET-010,network_ports:host-loopback:v1,network_ports:host-loopback:v1
node_runtime,Node.js,cold,18.19.1,process_cold,TRANSITION,126.513325,130.7254192,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-001,,node_runtime:18.19.1:linux:x86_64:glibc:abi109
node_runtime,Node.js,cold,20.19.1,process_cold,TRANSITION,132.305396,145.5591571,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-001,,node_runtime:20.19.1:linux:x86_64:glibc:abi115
node_runtime,Node.js,cold,22.23.2,process_cold,TRANSITION,127.671573,134.4321814,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-001,,node_runtime:22.23.2:linux:x86_64:glibc:abi127
node_runtime,Node.js,18.19.1,18.19.1,exact_hit,TRANSITION,120.904195,137.4668959,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-002,node_runtime:18.19.1:linux:x86_64:glibc:abi109,node_runtime:18.19.1:linux:x86_64:glibc:abi109
node_runtime,Node.js,20.19.1,20.19.1,exact_hit,TRANSITION,5.008199,5.403707499999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-002,node_runtime:20.19.1:linux:x86_64:glibc:abi115,node_runtime:20.19.1:linux:x86_64:glibc:abi115
node_runtime,Node.js,22.23.2,22.23.2,exact_hit,TRANSITION,112.054731,122.2716781,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-002,node_runtime:22.23.2:linux:x86_64:glibc:abi127,node_runtime:22.23.2:linux:x86_64:glibc:abi127
node_runtime,Node.js,cold,18.19.1,process_cold,TRANSITION,118.99691,134.3744423,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-003,,node_runtime:18.19.1:linux:x86_64:glibc:abi109
node_runtime,Node.js,cold,20.19.1,process_cold,TRANSITION,119.044761,126.01399169999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-003,,node_runtime:20.19.1:linux:x86_64:glibc:abi115
node_runtime,Node.js,cold,22.23.2,process_cold,TRANSITION,123.29248,125.8879653,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-003,,node_runtime:22.23.2:linux:x86_64:glibc:abi127
node_runtime,Node.js,18.19.1,18.19.1,exact_hit,TRANSITION,121.295858,138.72215110000002,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:18.19.1:linux:x86_64:glibc:abi109,node_runtime:18.19.1:linux:x86_64:glibc:abi109
node_runtime,Node.js,18.19.1,20.19.1,incompatible_switch,TRANSITION,121.315857,125.1564939,build_cache;dependency_view;native_binary_bundle;test_transform_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:18.19.1:linux:x86_64:glibc:abi109,node_runtime:20.19.1:linux:x86_64:glibc:abi115
node_runtime,Node.js,18.19.1,22.23.2,incompatible_switch,TRANSITION,120.550133,133.0180192,build_cache;dependency_view;native_binary_bundle;test_transform_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:18.19.1:linux:x86_64:glibc:abi109,node_runtime:22.23.2:linux:x86_64:glibc:abi127
node_runtime,Node.js,20.19.1,18.19.1,incompatible_switch,TRANSITION,118.769872,129.3745713,build_cache;dependency_view;native_binary_bundle;test_transform_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:20.19.1:linux:x86_64:glibc:abi115,node_runtime:18.19.1:linux:x86_64:glibc:abi109
node_runtime,Node.js,20.19.1,20.19.1,exact_hit,TRANSITION,120.983938,122.39086,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:20.19.1:linux:x86_64:glibc:abi115,node_runtime:20.19.1:linux:x86_64:glibc:abi115
node_runtime,Node.js,20.19.1,22.23.2,incompatible_switch,TRANSITION,129.184258,137.23787850000002,build_cache;dependency_view;native_binary_bundle;test_transform_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:20.19.1:linux:x86_64:glibc:abi115,node_runtime:22.23.2:linux:x86_64:glibc:abi127
node_runtime,Node.js,22.23.2,18.19.1,incompatible_switch,TRANSITION,119.646227,123.9647528,build_cache;dependency_view;native_binary_bundle;test_transform_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:22.23.2:linux:x86_64:glibc:abi127,node_runtime:18.19.1:linux:x86_64:glibc:abi109
node_runtime,Node.js,22.23.2,20.19.1,incompatible_switch,TRANSITION,124.883531,130.0814312,build_cache;dependency_view;native_binary_bundle;test_transform_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:22.23.2:linux:x86_64:glibc:abi127,node_runtime:20.19.1:linux:x86_64:glibc:abi115
node_runtime,Node.js,22.23.2,22.23.2,exact_hit,TRANSITION,123.274051,127.28314449999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,RUN-004,node_runtime:22.23.2:linux:x86_64:glibc:abi127,node_runtime:22.23.2:linux:x86_64:glibc:abi127
node_runtime,Java/JVM | JDK+JVM args | JVM、Gradle daemon attach/switch,cold,v1,process_cold,TRANSITION,121.17982,130.9591066,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,RUN-007,,node_runtime:benchmark:run-007:default
node_runtime,Python | exact+venv/site hash | interpreter、venv switch,cold,v1,process_cold,TRANSITION,122.337677,129.26890210000002,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,RUN-008,,node_runtime:benchmark:run-008:default
node_runtime,shell | bash/dash+env | process、login/non-login,cold,v1,process_cold,TRANSITION,122.003933,130.02100439999998,,True,7,7,0,0,env:7a9cda66bc6b151a7886,synthetic,RUN-009,,node_runtime:benchmark:run-009:default
package_manager,npm,10.9.8,10.9.8,exact_hit,TRANSITION,119.893739,139.4523428,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-001,package_manager:npm:default:10.9.8:linux:x86_64,package_manager:npm:default:10.9.8:linux:x86_64
package_manager,pnpm,10.17.1,10.17.1,exact_hit,TRANSITION,349.785267,363.5753782,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:10.17.1:linux:x86_64
package_manager,pnpm,10.27.0,10.27.0,exact_hit,TRANSITION,362.794696,374.1647544,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:10.27.0:linux:x86_64,package_manager:pnpm:default:10.27.0:linux:x86_64
package_manager,pnpm,10.28.2,10.28.2,exact_hit,TRANSITION,355.050318,372.7597023,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:10.28.2:linux:x86_64,package_manager:pnpm:default:10.28.2:linux:x86_64
package_manager,pnpm,10.34.5,10.34.5,exact_hit,TRANSITION,369.469086,477.19381039999996,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:10.34.5:linux:x86_64,package_manager:pnpm:default:10.34.5:linux:x86_64
package_manager,pnpm,10.4.0,10.4.0,exact_hit,TRANSITION,352.981129,370.3465514,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:10.4.0:linux:x86_64,package_manager:pnpm:default:10.4.0:linux:x86_64
package_manager,pnpm,11.24.0,11.24.0,exact_hit,TRANSITION,618.79219,664.9673506,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:11.24.0:linux:x86_64,package_manager:pnpm:default:11.24.0:linux:x86_64
package_manager,pnpm,9.12.2,9.12.2,exact_hit,TRANSITION,524.667199,528.5669819,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:9.12.2:linux:x86_64,package_manager:pnpm:default:9.12.2:linux:x86_64
package_manager,pnpm,9.15.0,9.15.0,exact_hit,TRANSITION,402.036191,492.81542049999996,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:9.15.0:linux:x86_64,package_manager:pnpm:default:9.15.0:linux:x86_64
package_manager,pnpm,9.15.4,9.15.4,exact_hit,TRANSITION,353.254592,433.93884639999993,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:9.15.4:linux:x86_64,package_manager:pnpm:default:9.15.4:linux:x86_64
package_manager,pnpm,9.15.5,9.15.5,exact_hit,TRANSITION,351.711394,361.539036,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:9.15.5:linux:x86_64,package_manager:pnpm:default:9.15.5:linux:x86_64
package_manager,pnpm,9.4.0,9.4.0,exact_hit,TRANSITION,241.561584,259.1871162,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-002,package_manager:pnpm:default:9.4.0:linux:x86_64,package_manager:pnpm:default:9.4.0:linux:x86_64
package_manager,yarn,1.22.21,1.22.21,exact_hit,TRANSITION,234.744893,243.2458298,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-003,package_manager:yarn:classic:1.22.21:linux:x86_64,package_manager:yarn:classic:1.22.21:linux:x86_64
package_manager,yarn,1.22.22,1.22.22,exact_hit,TRANSITION,233.559284,250.8953192,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-003,package_manager:yarn:classic:1.22.22:linux:x86_64,package_manager:yarn:classic:1.22.22:linux:x86_64
package_manager,yarn,3.2.3,3.2.3,exact_hit,TRANSITION,241.232308,251.8875812,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-004,package_manager:yarn:berry:3.2.3:linux:x86_64,package_manager:yarn:berry:3.2.3:linux:x86_64
package_manager,yarn,3.8.7,3.8.7,exact_hit,TRANSITION,230.531346,251.0826382,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-004,package_manager:yarn:berry:3.8.7:linux:x86_64,package_manager:yarn:berry:3.8.7:linux:x86_64
package_manager,yarn,4.0.2,4.0.2,exact_hit,TRANSITION,245.481947,330.56996029999993,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-004,package_manager:yarn:berry:4.0.2:linux:x86_64,package_manager:yarn:berry:4.0.2:linux:x86_64
package_manager,yarn,4.10.3,4.10.3,exact_hit,TRANSITION,230.19502,242.8207821,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-004,package_manager:yarn:berry:4.10.3:linux:x86_64,package_manager:yarn:berry:4.10.3:linux:x86_64
package_manager,yarn,4.12.0,4.12.0,exact_hit,TRANSITION,245.267672,251.7412736,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-004,package_manager:yarn:berry:4.12.0:linux:x86_64,package_manager:yarn:berry:4.12.0:linux:x86_64
package_manager,yarn,4.9.1,4.9.1,exact_hit,TRANSITION,230.325542,243.87418739999998,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-004,package_manager:yarn:berry:4.9.1:linux:x86_64,package_manager:yarn:berry:4.9.1:linux:x86_64
package_manager,bun,1.2.18,1.2.18,exact_hit,TRANSITION,3.225042,3.3744123999999998,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-005,package_manager:bun:default:1.2.18:linux:x86_64,package_manager:bun:default:1.2.18:linux:x86_64
package_manager,bun,1.3.7,1.3.7,exact_hit,TRANSITION,3.448202,3.6213607,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-005,package_manager:bun:default:1.3.7:linux:x86_64,package_manager:bun:default:1.3.7:linux:x86_64
package_manager,pnpm,cold,10.17.1,artifact_cold,TRANSITION,755.362826,814.3422167,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-007,,package_manager:pnpm:default:10.17.1:linux:x86_64
package_manager,bun,1.2.18,1.2.18,exact_hit,TRANSITION,3.880628,5.215988299999999,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:bun:default:1.2.18:linux:x86_64,package_manager:bun:default:1.2.18:linux:x86_64
package_manager,bun,1.2.18,1.3.7,incompatible_switch,TRANSITION,3.663458,4.477927299999999,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:bun:default:1.2.18:linux:x86_64,package_manager:bun:default:1.3.7:linux:x86_64
package_manager,bun,1.3.7,1.2.18,incompatible_switch,TRANSITION,3.688146,5.698724599999999,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:bun:default:1.3.7:linux:x86_64,package_manager:bun:default:1.2.18:linux:x86_64
package_manager,bun,1.3.7,1.3.7,exact_hit,TRANSITION,4.061634,6.255099999999998,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:bun:default:1.3.7:linux:x86_64,package_manager:bun:default:1.3.7:linux:x86_64
package_manager,npm,10.9.8,10.9.8,exact_hit,TRANSITION,134.137898,135.4927492,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:npm:default:10.9.8:linux:x86_64,package_manager:npm:default:10.9.8:linux:x86_64
package_manager,pnpm,10.17.1,10.17.1,exact_hit,TRANSITION,400.036911,425.41252369999995,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:10.17.1:linux:x86_64
package_manager,pnpm,10.17.1,10.27.0,incompatible_switch,TRANSITION,360.155646,368.2084641,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:10.27.0:linux:x86_64
package_manager,pnpm,10.17.1,10.28.2,incompatible_switch,TRANSITION,375.131311,403.3737435,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:10.28.2:linux:x86_64
package_manager,pnpm,10.17.1,10.34.5,incompatible_switch,TRANSITION,452.924729,461.7392024,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:10.34.5:linux:x86_64
package_manager,pnpm,10.17.1,10.4.0,incompatible_switch,TRANSITION,351.559969,359.1568163,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:10.4.0:linux:x86_64
package_manager,pnpm,10.17.1,11.24.0,incompatible_switch,TRANSITION,590.377956,623.1361792,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:11.24.0:linux:x86_64
package_manager,pnpm,10.17.1,9.12.2,incompatible_switch,TRANSITION,377.538483,412.72899429999995,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:9.12.2:linux:x86_64
package_manager,pnpm,10.17.1,9.15.0,incompatible_switch,TRANSITION,348.812518,449.0460139999999,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:9.15.0:linux:x86_64
package_manager,pnpm,10.17.1,9.15.4,incompatible_switch,TRANSITION,348.471807,350.32584,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:9.15.4:linux:x86_64
package_manager,pnpm,10.17.1,9.15.5,incompatible_switch,TRANSITION,359.876485,372.1984873,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:9.15.5:linux:x86_64
package_manager,pnpm,10.17.1,9.4.0,incompatible_switch,TRANSITION,265.566363,288.0092292,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.17.1:linux:x86_64,package_manager:pnpm:default:9.4.0:linux:x86_64
package_manager,pnpm,10.27.0,10.17.1,incompatible_switch,TRANSITION,396.403366,413.4920958,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.27.0:linux:x86_64,package_manager:pnpm:default:10.17.1:linux:x86_64
package_manager,pnpm,10.27.0,10.27.0,exact_hit,TRANSITION,346.702405,372.459658,,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.27.0:linux:x86_64,package_manager:pnpm:default:10.27.0:linux:x86_64
package_manager,pnpm,10.27.0,10.28.2,incompatible_switch,TRANSITION,354.5771,382.6449484,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.27.0:linux:x86_64,package_manager:pnpm:default:10.28.2:linux:x86_64
package_manager,pnpm,10.27.0,10.34.5,incompatible_switch,TRANSITION,460.213326,464.8304147,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.27.0:linux:x86_64,package_manager:pnpm:default:10.34.5:linux:x86_64
package_manager,pnpm,10.27.0,10.4.0,incompatible_switch,TRANSITION,348.33235,370.5651084,dependency_view;pm_native_cache,True,7,7,0,0,env:7a9cda66bc6b151a7886,real,PM-008,package_manager:pnpm:default:10.27.0:linux:x86_64,package_manager:pnpm:default:10.4.0:linux:x86_64
